               rhoB[fm-3]                   T[GeV]               massU[GeV]               massD[GeV]               massS[GeV]        quarkChemPot[GeV]       baryonChemPot[GeV]        pressure[GeVfm-3]   energyDensity[GeVfm-3]     entropyDensity[fm-3]              sigmaU[GeV]              sigmaD[GeV]              sigmaS[GeV]               rhoU[fm-3]               rhoD[fm-3]               rhoS[fm-3]
       0.0331148574287144                        0        0.345102512229776        0.345102512229776        0.539685269029171        0.378556524668659         1.13566957400598     0.000228422339050714       0.0373791138119455                        0      -0.0133005440703828      -0.0133005440703828      -0.0169922786132874      0.00038165728846245     0.000381657288462451                        0
       0.0341153076538269                        0        0.344417234596035        0.344417234595918        0.539395217241178        0.378573251743691         1.13571975523107      0.00023010778663038       0.0385153211811004                        0      -0.0132742854722736      -0.0132742854722691       -0.016988699490242     0.000393187735652893     0.000393187735654819                        0
       0.0351157578789395                        0        0.343731477898444        0.343731477898392        0.539105419172987        0.378584549340982         1.13575364802295     0.000231279665523843       0.0396515705472645                        0      -0.0132480058338216      -0.0132480058338196      -0.0169851202435917     0.000404718182858715     0.000404718182859578                        0
        0.036116208104052                        0        0.343045230354144        0.343045230354228        0.538815871304667        0.378590645631521         1.13577193689456     0.000231929759934052       0.0407878459609292                        0      -0.0132217046968011      -0.0132217046968043      -0.0169815408350064     0.000416248630078798     0.000416248630077384                        0
       0.0371166583291646                        0        0.342358480509813        0.342358480509746        0.538526570290246        0.378591753762073         1.13577526128622     0.000232050257975294       0.0419241321346915                        0      -0.0131953816154483      -0.0131953816154457      -0.0169779612281577     0.000427779077306706     0.000427779077307835                        0
       0.0381171085542771                        0         0.34167121721681        0.341671217216809        0.538237512946416        0.378588073218559         1.13576421965568     0.000231633726109433       0.0430604143998965                        0      -0.0131690361555035      -0.0131690361555035      -0.0169743813885892     0.000439309524546488      0.00043930952454649                        0
       0.0391175587793897                        0        0.340983429609548        0.340983429609465        0.537948696242326        0.378579791032938         1.13573937309881     0.000230673084427446       0.0441966786674922                        0      -0.0131426678933938      -0.0131426678933906      -0.0169708012835985     0.000450839971793058     0.000450839971794479                        0
       0.0401180090045023                        0        0.340295107083717        0.340295107083724        0.537660117289947        0.378567082855814         1.13570124856744     0.000229161583877115       0.0453329113932751                        0      -0.0131162764154096      -0.0131162764154099      -0.0169672208821266     0.000462370419048289     0.000462370419048167                        0
       0.0411184592296148                        0        0.339606239279707        0.339606239279654        0.537371773336096        0.378550113914259         1.13565034174278     0.000227092788397207       0.0464690995430083                        0      -0.0130898613170537      -0.0130898613170516      -0.0169636401546661     0.000473900866308499     0.000473900866309414                        0
       0.0421189094547274                        0         0.33891681606333        0.338916816063289        0.537083661753989        0.378529039865725         1.13558711959718     0.000224460553891742       0.0476052305649412                        0      -0.0130634222023304      -0.0130634222023288      -0.0169600590731643     0.000485431313574921      0.00048543131357563                        0
       0.0431193596798399                        0        0.338226827511561        0.338226827511567         0.53679578003652         0.37850400756589         1.13551202269767     0.000221259013098726       0.0487412923606453                        0      -0.0130369586831879      -0.0130369586831882      -0.0169564776109462     0.000496961760846584     0.000496961760846483                        0
       0.0441198099049525                        0        0.337536263897912        0.337536263897886        0.536508125789566        0.378475155758019         1.13542546727406      0.00021748255978247       0.0498772732599499                        0      -0.0130104703789636      -0.0130104703789626      -0.0169528957426379     0.000508492208121668     0.000508492208122122                        0
        0.045120260130065                        0        0.336845115678528        0.336845115678479        0.536220696725821        0.378442615693989         1.13532784708197     0.000213125833876866        0.051013161998185                        0      -0.0129839569158604      -0.0129839569158585       -0.016949313444096     0.000520022655400441     0.000520022655401315                        0
       0.0461207103551776                        0        0.336153373480573        0.336153373480523        0.535933490659421        0.378406511696163         1.13521953508849     0.000208183709200657       0.0521489476937714                        0      -0.0129574179264975      -0.0129574179264955      -0.0169457306923463     0.000531553102682915     0.000531553102683808                        0
       0.0471211605802902                        0         0.33546102809073        0.335461028090734        0.535646505500681        0.378366961665649         1.13510088499695      0.00020265128103815        0.053284619828476                        0      -0.0129308530494738      -0.0129308530494739      -0.0169421474655241     0.000543083549969184     0.000543083549969111                        0
       0.0481216108054027                        0        0.334768070444447        0.334768070444493        0.535359739251315        0.378324077543371         1.13497223263011     0.000196523854543543       0.0544201682291544                        0      -0.0129042619289635      -0.0129042619289653      -0.0169385637428192     0.000554613997257997     0.000554613997257171                        0
       0.0491220610305153                        0        0.334074491616656        0.334074491616641        0.535073190000191        0.378277965730101          1.1348338971903     0.000189796935198885       0.0555555830497857                        0      -0.0128776442143544      -0.0128776442143538      -0.0169349795044286     0.000566144444547759     0.000566144444548023                        0
