         temperature[GeV]            effMassU[GeV]            effMassD[GeV]            effMassS[GeV]            chemPotU[GeV]            chemPotD[GeV]            chemPotS[GeV]          pressure[GeV^4]     energyDensity[GeV^4]    entropyDensity[GeV^3]     quarkDensityU[GeV^3]     quarkDensityD[GeV^3]     quarkDensityS[GeV^3]
                    0.075        0.365951057549942        0.365951057549944        0.548625419187687      0.00850425212606303      0.00850425212606303      0.00850425212606303     7.19150084849823e-06     5.20149619494467e-05     0.000788187015048857     4.76919730680067e-06     4.76919730680058e-06     1.33107020161598e-06
                    0.075        0.365950401512135        0.365950401512105        0.548625089733157       0.0087543771885943       0.0087543771885943       0.0087543771885943       7.194259737546e-06     5.20349702126735e-05     0.000788416839749812     4.91011527624695e-06     4.91011527624821e-06     1.37039635871197e-06
                    0.075        0.365949726363736         0.36594972636374        0.548624750682071      0.00900450225112556      0.00900450225112556      0.00900450225112556     7.19709897321896e-06     5.20555612254295e-05     0.000788653348197848     5.05108960684081e-06     5.05108960684062e-06     1.40973792526888e-06
                    0.075        0.365949032096644        0.365949032096658        0.548624402030356      0.00925462731365683      0.00925462731365683      0.00925462731365683      7.2000185879495e-06     5.20767352282445e-05     0.000788896542295919      5.1921219175098e-06     5.19212191750921e-06      1.4490953437357e-06
                    0.075        0.365948318702495        0.365948318702497        0.548624043773888      0.00950475237618809      0.00950475237618809      0.00950475237618809     7.20301861566186e-06     5.20984924676018e-05     0.000789146423997731     5.33321382791172e-06     5.33321382791159e-06     1.48846905674537e-06
                    0.075        0.365947586172626        0.365947586172618        0.548623675908328      0.00975487743871936      0.00975487743871936      0.00975487743871936     7.20609908975295e-06     5.21208331984643e-05      0.00078940299531319     5.47436695845635e-06     5.47436695845674e-06     1.52785950712095e-06
                    0.075          0.3659468344982        0.365946834498217        0.548623298429348       0.0100050025012506       0.0100050025012506       0.0100050025012506     7.20926004629113e-06     5.21437576805964e-05     0.000789666258302801     5.61558293032081e-06     5.61558293032003e-06     1.56726713787923e-06
                    0.075        0.365946063670202        0.365946063670237        0.548622911332439       0.0102551275637819       0.0102551275637819       0.0102551275637819     7.21250152183744e-06     5.21672661811731e-05     0.000789936215082436     5.75686336546954e-06      5.7568633654678e-06      1.6066923922373e-06
                    0.075        0.365945273679255        0.365945273679228        0.548622514612903       0.0105052526263132       0.0105052526263132       0.0105052526263132     7.21582355178718e-06      5.2191358976432e-05     0.000790212867824752     5.89820988668369e-06     5.89820988668504e-06     1.64613571361769e-06
                    0.075        0.365944464515862         0.36594446451588        0.548622108266118       0.0107553776888444       0.0107553776888444       0.0107553776888444     7.21922617660797e-06     5.22160363449278e-05     0.000790496218750683     6.03962411756986e-06     6.03962411756891e-06     1.68559754565158e-06
                    0.075         0.36594363617025        0.365943636170213        0.548621692287141       0.0110055027513757       0.0110055027513757       0.0110055027513757     7.22270943322167e-06     5.22412985767273e-05     0.000790786270138266     6.18110768258827e-06     6.18110768259026e-06     1.72507833218705e-06
                    0.075        0.365942788632309        0.365942788632345        0.548621266671022        0.011255627813907        0.011255627813907        0.011255627813907     7.22627336192938e-06     5.22671459664142e-05     0.000791083024321069     6.32266220707669e-06     6.32266220707472e-06     1.76457851729174e-06
                    0.075         0.36594192189202         0.36594192189199        0.548620831412722       0.0115057528764382       0.0115057528764382       0.0115057528764382     7.22991800464895e-06     5.22935788143733e-05     0.000791386483682146     6.46428931724782e-06     6.46428931724946e-06     1.80409854525863e-06
                    0.075        0.365941035938685        0.365941035938695        0.548620386506978       0.0117558779389695       0.0117558779389695       0.0117558779389695     7.23364340148719e-06     5.23205974309257e-05      0.00079169665066247     6.60599064025142e-06     6.60599064025086e-06     1.84363886061245e-06
                    0.075        0.365940130761746        0.365940130761761        0.548619931948524       0.0120060030015007       0.0120060030015007       0.0120060030015007     7.23744959611056e-06     5.23482021301744e-05     0.000792013527753039     6.74776780415041e-06     6.74776780414955e-06     1.88319990811288e-06
                    0.075        0.365939206350273        0.365939206350285         0.54861946773193        0.012256128064032        0.012256128064032        0.012256128064032     7.24133663247695e-06      5.2376393234202e-05     0.000792337117503409     6.88962243796888e-06     6.88962243796819e-06     1.92278213276111e-06
                    0.075        0.365938262693006        0.365938262692991        0.548618993851615       0.0125062531265633       0.0125062531265633       0.0125062531265633     7.24530455353117e-06     5.24051710734941e-05     0.000792667422513004     7.03155617171157e-06      7.0315561717125e-06     1.96238597980504e-06
                    0.075        0.365937299778734        0.365937299778718         0.54861851030204       0.0127563781890945       0.0127563781890945       0.0127563781890945     7.24935340817162e-06     5.24345359805625e-05     0.000793004445437413     7.17357063636116e-06     7.17357063636212e-06     2.00201189474255e-06
                    0.075        0.365936317595613        0.365936317595612        0.548618017077274       0.0130065032516258       0.0130065032516258       0.0130065032516258     7.25348323894065e-06     5.24644883020328e-05      0.00079334818898628     7.31566746394016e-06     7.31566746394025e-06     2.04166032333075e-06
